record_id,artifact_code,retrieval_anchor,task_id,execution_id,config_version,sync_mode,source_object,target_object,rows_read,rows_written,dirty_records,duration_ms,checkpoint,completed_at,status,source_uri
RUN-0385,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0385,EXEC-tenant-20-project-201-0385,cfg-v484,FULL,PostgreSQL.orders,warehouse.order_fact,390544,390544,0,80304,checkpoint-000385,2026-08-14T00:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/385
RUN-0386,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0386,EXEC-tenant-20-project-201-0386,cfg-v485,INCREMENTAL,MySQL.customer,lake.customer,391535,391535,0,80435,checkpoint-000386,2026-08-14T00:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/386
RUN-0387,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0387,EXEC-tenant-20-project-201-0387,cfg-v486,CDC,Kafka.payment,warehouse.payment,392526,392526,0,80566,checkpoint-000387,2026-08-14T00:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/387
RUN-0388,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0388,EXEC-tenant-20-project-201-0388,cfg-v487,FILE,CSV.daily_sales,staging.daily_sales,393517,393517,0,80697,checkpoint-000388,2026-08-14T00:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/388
RUN-0389,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0389,EXEC-tenant-20-project-201-0389,cfg-v488,API,API.inventory,warehouse.inventory,394508,394508,0,80828,checkpoint-000389,2026-08-14T01:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/389
RUN-0390,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0390,EXEC-tenant-20-project-201-0390,cfg-v489,KAFKA,MinIO.parquet/events,lake.events,395499,395499,0,80959,checkpoint-000390,2026-08-14T01:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/390
RUN-0391,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0391,EXEC-tenant-20-project-201-0391,cfg-v490,FULL,MongoDB.profile,warehouse.profile,396490,396490,0,81090,checkpoint-000391,2026-08-14T01:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/391
RUN-0392,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0392,EXEC-tenant-20-project-201-0392,cfg-v491,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,397481,397481,0,81221,checkpoint-000392,2026-08-14T01:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/392
RUN-0393,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0393,EXEC-tenant-20-project-201-0393,cfg-v492,CDC,PostgreSQL.orders,warehouse.order_fact,398472,398472,0,81352,checkpoint-000393,2026-08-14T02:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/393
RUN-0394,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0394,EXEC-tenant-20-project-201-0394,cfg-v493,FILE,MySQL.customer,lake.customer,399463,399463,0,81483,checkpoint-000394,2026-08-14T02:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/394
RUN-0395,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0395,EXEC-tenant-20-project-201-0395,cfg-v494,API,Kafka.payment,warehouse.payment,400454,400454,0,81614,checkpoint-000395,2026-08-14T02:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/395
RUN-0396,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0396,EXEC-tenant-20-project-201-0396,cfg-v495,KAFKA,CSV.daily_sales,staging.daily_sales,401445,401445,0,81745,checkpoint-000396,2026-08-14T02:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/396
RUN-0397,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0397,EXEC-tenant-20-project-201-0397,cfg-v496,FULL,API.inventory,warehouse.inventory,402436,402436,0,81876,checkpoint-000397,2026-08-14T03:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/397
RUN-0398,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0398,EXEC-tenant-20-project-201-0398,cfg-v497,INCREMENTAL,MinIO.parquet/events,lake.events,403427,403427,0,82007,checkpoint-000398,2026-08-14T03:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/398
RUN-0399,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0399,EXEC-tenant-20-project-201-0399,cfg-v498,CDC,MongoDB.profile,warehouse.profile,404418,404418,0,82138,checkpoint-000399,2026-08-14T03:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/399
RUN-0400,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0400,EXEC-tenant-20-project-201-0400,cfg-v499,FILE,PostgreSQL.refund,warehouse.refund_fact,405409,405409,0,82269,checkpoint-000400,2026-08-14T03:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/400
RUN-0401,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0401,EXEC-tenant-20-project-201-0401,cfg-v500,API,PostgreSQL.orders,warehouse.order_fact,406400,406400,0,82400,checkpoint-000401,2026-08-14T04:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/401
RUN-0402,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0402,EXEC-tenant-20-project-201-0402,cfg-v501,KAFKA,MySQL.customer,lake.customer,407391,407391,0,82531,checkpoint-000402,2026-08-14T04:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/402
RUN-0403,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0403,EXEC-tenant-20-project-201-0403,cfg-v502,FULL,Kafka.payment,warehouse.payment,408382,408382,0,82662,checkpoint-000403,2026-08-14T04:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/403
RUN-0404,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0404,EXEC-tenant-20-project-201-0404,cfg-v503,INCREMENTAL,CSV.daily_sales,staging.daily_sales,409373,409373,0,82793,checkpoint-000404,2026-08-14T04:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/404
RUN-0405,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0405,EXEC-tenant-20-project-201-0405,cfg-v504,CDC,API.inventory,warehouse.inventory,410364,410364,0,82924,checkpoint-000405,2026-08-14T05:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/405
RUN-0406,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0406,EXEC-tenant-20-project-201-0406,cfg-v505,FILE,MinIO.parquet/events,lake.events,411355,411355,0,83055,checkpoint-000406,2026-08-14T05:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/406
RUN-0407,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0407,EXEC-tenant-20-project-201-0407,cfg-v506,API,MongoDB.profile,warehouse.profile,412346,412346,0,83186,checkpoint-000407,2026-08-14T05:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/407
RUN-0408,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0408,EXEC-tenant-20-project-201-0408,cfg-v507,KAFKA,PostgreSQL.refund,warehouse.refund_fact,413337,413337,0,83317,checkpoint-000408,2026-08-14T05:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/408
RUN-0409,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0409,EXEC-tenant-20-project-201-0409,cfg-v508,FULL,PostgreSQL.orders,warehouse.order_fact,414328,414328,0,83448,checkpoint-000409,2026-08-14T06:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/409
RUN-0410,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0410,EXEC-tenant-20-project-201-0410,cfg-v509,INCREMENTAL,MySQL.customer,lake.customer,415319,415319,0,83579,checkpoint-000410,2026-08-14T06:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/410
RUN-0411,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0411,EXEC-tenant-20-project-201-0411,cfg-v510,CDC,Kafka.payment,warehouse.payment,416310,416310,0,83710,checkpoint-000411,2026-08-14T06:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/411
RUN-0412,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0412,EXEC-tenant-20-project-201-0412,cfg-v511,FILE,CSV.daily_sales,staging.daily_sales,417301,417301,0,83841,checkpoint-000412,2026-08-14T06:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/412
RUN-0413,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0413,EXEC-tenant-20-project-201-0413,cfg-v512,API,API.inventory,warehouse.inventory,418292,418292,0,83972,checkpoint-000413,2026-08-14T07:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/413
RUN-0414,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0414,EXEC-tenant-20-project-201-0414,cfg-v513,KAFKA,MinIO.parquet/events,lake.events,419283,419283,0,84103,checkpoint-000414,2026-08-14T07:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/414
RUN-0415,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0415,EXEC-tenant-20-project-201-0415,cfg-v514,FULL,MongoDB.profile,warehouse.profile,420274,420274,0,84234,checkpoint-000415,2026-08-14T07:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/415
RUN-0416,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0416,EXEC-tenant-20-project-201-0416,cfg-v515,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,421265,421265,0,84365,checkpoint-000416,2026-08-14T07:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/416
RUN-0417,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0417,EXEC-tenant-20-project-201-0417,cfg-v516,CDC,PostgreSQL.orders,warehouse.order_fact,422256,422256,0,84496,checkpoint-000417,2026-08-14T08:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/417
RUN-0418,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0418,EXEC-tenant-20-project-201-0418,cfg-v517,FILE,MySQL.customer,lake.customer,423247,423247,0,84627,checkpoint-000418,2026-08-14T08:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/418
RUN-0419,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0419,EXEC-tenant-20-project-201-0419,cfg-v518,API,Kafka.payment,warehouse.payment,424238,424238,0,84758,checkpoint-000419,2026-08-14T08:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/419
RUN-0420,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0420,EXEC-tenant-20-project-201-0420,cfg-v519,KAFKA,CSV.daily_sales,staging.daily_sales,425229,425229,0,84889,checkpoint-000420,2026-08-14T08:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/420
RUN-0421,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0421,EXEC-tenant-20-project-201-0421,cfg-v520,FULL,API.inventory,warehouse.inventory,426220,426220,0,85020,checkpoint-000421,2026-08-14T09:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/421
RUN-0422,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0422,EXEC-tenant-20-project-201-0422,cfg-v521,INCREMENTAL,MinIO.parquet/events,lake.events,427211,427211,0,85151,checkpoint-000422,2026-08-14T09:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/422
RUN-0423,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0423,EXEC-tenant-20-project-201-0423,cfg-v522,CDC,MongoDB.profile,warehouse.profile,428202,428202,0,85282,checkpoint-000423,2026-08-14T09:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/423
RUN-0424,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0424,EXEC-tenant-20-project-201-0424,cfg-v523,FILE,PostgreSQL.refund,warehouse.refund_fact,429193,429193,0,85413,checkpoint-000424,2026-08-14T09:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/424
RUN-0425,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0425,EXEC-tenant-20-project-201-0425,cfg-v524,API,PostgreSQL.orders,warehouse.order_fact,430184,430184,0,85544,checkpoint-000425,2026-08-14T10:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/425
RUN-0426,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0426,EXEC-tenant-20-project-201-0426,cfg-v525,KAFKA,MySQL.customer,lake.customer,431175,431175,0,85675,checkpoint-000426,2026-08-14T10:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/426
RUN-0427,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0427,EXEC-tenant-20-project-201-0427,cfg-v526,FULL,Kafka.payment,warehouse.payment,432166,432166,0,85806,checkpoint-000427,2026-08-14T10:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/427
RUN-0428,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0428,EXEC-tenant-20-project-201-0428,cfg-v527,INCREMENTAL,CSV.daily_sales,staging.daily_sales,433157,433157,0,85937,checkpoint-000428,2026-08-14T10:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/428
RUN-0429,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0429,EXEC-tenant-20-project-201-0429,cfg-v528,CDC,API.inventory,warehouse.inventory,434148,434148,0,86068,checkpoint-000429,2026-08-14T11:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/429
RUN-0430,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0430,EXEC-tenant-20-project-201-0430,cfg-v529,FILE,MinIO.parquet/events,lake.events,435139,435139,0,86199,checkpoint-000430,2026-08-14T11:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/430
RUN-0431,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0431,EXEC-tenant-20-project-201-0431,cfg-v530,API,MongoDB.profile,warehouse.profile,436130,436130,0,86330,checkpoint-000431,2026-08-14T11:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/431
RUN-0432,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0432,EXEC-tenant-20-project-201-0432,cfg-v531,KAFKA,PostgreSQL.refund,warehouse.refund_fact,437121,437121,0,86461,checkpoint-000432,2026-08-14T11:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/432
RUN-0433,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0433,EXEC-tenant-20-project-201-0433,cfg-v532,FULL,PostgreSQL.orders,warehouse.order_fact,438112,438112,0,86592,checkpoint-000433,2026-08-14T12:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/433
RUN-0434,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0434,EXEC-tenant-20-project-201-0434,cfg-v533,INCREMENTAL,MySQL.customer,lake.customer,439103,439103,0,86723,checkpoint-000434,2026-08-14T12:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/434
RUN-0435,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0435,EXEC-tenant-20-project-201-0435,cfg-v534,CDC,Kafka.payment,warehouse.payment,440094,440094,0,86854,checkpoint-000435,2026-08-14T12:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/435
RUN-0436,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0436,EXEC-tenant-20-project-201-0436,cfg-v535,FILE,CSV.daily_sales,staging.daily_sales,441085,441085,0,86985,checkpoint-000436,2026-08-14T12:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/436
RUN-0437,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0437,EXEC-tenant-20-project-201-0437,cfg-v536,API,API.inventory,warehouse.inventory,442076,442076,0,87116,checkpoint-000437,2026-08-14T13:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/437
RUN-0438,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0438,EXEC-tenant-20-project-201-0438,cfg-v537,KAFKA,MinIO.parquet/events,lake.events,443067,443067,0,87247,checkpoint-000438,2026-08-14T13:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/438
RUN-0439,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0439,EXEC-tenant-20-project-201-0439,cfg-v538,FULL,MongoDB.profile,warehouse.profile,444058,444058,0,87378,checkpoint-000439,2026-08-14T13:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/439
RUN-0440,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0440,EXEC-tenant-20-project-201-0440,cfg-v539,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,445049,445049,0,87509,checkpoint-000440,2026-08-14T13:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/440
RUN-0441,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0441,EXEC-tenant-20-project-201-0441,cfg-v540,CDC,PostgreSQL.orders,warehouse.order_fact,446040,446040,0,87640,checkpoint-000441,2026-08-14T14:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/441
RUN-0442,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0442,EXEC-tenant-20-project-201-0442,cfg-v541,FILE,MySQL.customer,lake.customer,447031,447031,0,87771,checkpoint-000442,2026-08-14T14:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/442
RUN-0443,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0443,EXEC-tenant-20-project-201-0443,cfg-v542,API,Kafka.payment,warehouse.payment,448022,448022,0,87902,checkpoint-000443,2026-08-14T14:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/443
RUN-0444,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0444,EXEC-tenant-20-project-201-0444,cfg-v543,KAFKA,CSV.daily_sales,staging.daily_sales,449013,449013,0,88033,checkpoint-000444,2026-08-14T14:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/444
RUN-0445,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0445,EXEC-tenant-20-project-201-0445,cfg-v544,FULL,API.inventory,warehouse.inventory,450004,450004,0,88164,checkpoint-000445,2026-08-14T15:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/445
RUN-0446,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0446,EXEC-tenant-20-project-201-0446,cfg-v545,INCREMENTAL,MinIO.parquet/events,lake.events,450995,450995,0,88295,checkpoint-000446,2026-08-14T15:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/446
RUN-0447,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0447,EXEC-tenant-20-project-201-0447,cfg-v546,CDC,MongoDB.profile,warehouse.profile,451986,451986,0,88426,checkpoint-000447,2026-08-14T15:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/447
